order_id,order_time,day_of_week,num_items,order_value,prep_time,restaurant_load,rider_assignment_delay,pickup_wait,distance_km,traffic_level,weather,area_type,rider_experience,peak_hour,actual_delivery_time,promised_eta,customer_zone,restaurant_zone,batch_delivery
ORD-2020,20:54,Wednesday,1,171,13,High,1,4,0.4,Heavy,Clear,Dense Urban,New,Yes,26,28,Z3,Z6,No
ORD-2021,12:50,Sunday,7,919,20,Moderate,1,2,2.9,Severe,Fog,Urban,New,Yes,43,48,Z8,Z4,No
ORD-2022,21:34,Wednesday,3,1283,23,High,4,1,1.4,Heavy,Clear,Urban,Experienced,Yes,36,31,Z4,Z5,No
ORD-2023,20:03,Thursday,6,555,66,Very High,6,2,5.1,Moderate,Clear,Urban,Moderate,Yes,96,49,Z6,Z2,Yes
ORD-2024,19:21,Wednesday,2,437,11,Moderate,1,4,5.3,Heavy,Clear,Urban,Moderate,Yes,54,61,Z7,Z7,No
ORD-2025,13:06,Wednesday,2,480,9,High,4,6,0.5,Heavy,Clear,Dense Urban,Experienced,Yes,27,31,Z5,Z7,No
ORD-2026,17:42,Saturday,1,219,14,High,1,2,2.1,Heavy,Hot,Urban,Experienced,No,27,24,Z5,Z6,No
ORD-2027,19:29,Tuesday,3,575,21,High,2,2,0.8,Moderate,Clear,Dense Urban,Experienced,Yes,33,28,Z3,Z7,No
ORD-2028,19:52,Sunday,3,652,13,Moderate,8,2,1.7,Moderate,Rain,Urban,Experienced,Yes,53,28,Z1,Z3,No
ORD-2029,19:38,Saturday,5,933,18,Moderate,3,3,2.6,Heavy,Clear,Dense Urban,Moderate,Yes,40,63,Z1,Z7,No
ORD-2030,19:44,Sunday,2,466,17,Very High,5,4,3.7,Moderate,Clear,Suburban,Experienced,Yes,52,33,Z3,Z5,No
ORD-2031,15:37,Saturday,2,322,7,Low,7,4,3.2,Moderate,Rain,Dense Urban,Experienced,No,35,33,Z4,Z7,No
ORD-2032,18:22,Thursday,3,439,10,Low,4,2,4.4,Moderate,Cold,Urban,Moderate,No,33,37,Z4,Z8,No
ORD-2033,12:54,Friday,4,623,16,Very High,13,7,4.5,Heavy,Hot,Dense Urban,Experienced,Yes,62,49,Z7,Z4,Yes
ORD-2034,12:26,Thursday,3,217,6,Low,5,2,2.0,Moderate,Hot,Dense Urban,Experienced,Yes,24,29,Z7,Z5,No
ORD-2035,19:11,Friday,3,419,19,High,2,4,4.4,Heavy,Clear,Urban,New,Yes,46,47,Z6,Z1,No
ORD-2036,12:40,Friday,3,479,25,Very High,3,10,2.5,Heavy,Clear,Dense Urban,New,Yes,57,36,Z4,Z1,Yes
ORD-2037,19:18,Monday,3,682,19,High,7,4,2.7,Moderate,Clear,Urban,New,Yes,45,36,Z1,Z4,Yes
ORD-2038,09:26,Friday,7,1523,43,High,1,4,3.2,Moderate,Clear,Dense Urban,Experienced,No,64,46,Z5,Z6,No
ORD-2039,12:42,Friday,2,320,17,High,3,2,7.8,Moderate,Clear,Urban,Moderate,Yes,50,77,Z4,Z7,Yes
ORD-2040,12:50,Saturday,3,353,11,High,1,2,4.3,Moderate,Hot,Urban,Moderate,Yes,29,43,Z2,Z8,No
ORD-2041,12:51,Thursday,1,188,13,Very High,1,4,5.2,Moderate,Clear,Urban,Moderate,Yes,36,41,Z7,Z6,No
ORD-2042,12:35,Monday,4,805,24,High,10,4,1.3,Heavy,Clear,Urban,Experienced,Yes,45,28,Z7,Z1,No
ORD-2043,19:11,Saturday,2,421,25,Very High,1,10,3.1,Heavy,Clear,Dense Urban,Moderate,Yes,53,38,Z4,Z6,No
ORD-2044,19:52,Sunday,4,724,21,Very High,3,3,4.7,Heavy,Clear,Urban,New,Yes,70,47,Z8,Z5,No
ORD-2045,19:26,Friday,3,423,15,Low,7,2,1.1,Heavy,Fog,Dense Urban,Moderate,Yes,40,28,Z2,Z7,Yes
ORD-2046,13:01,Sunday,3,424,15,Moderate,3,2,3.8,Heavy,Clear,Urban,Experienced,Yes,35,37,Z1,Z8,No
ORD-2047,10:35,Sunday,3,547,14,High,2,14,9.3,Moderate,Clear,Dense Urban,New,No,72,62,Z6,Z1,Yes
ORD-2048,11:05,Monday,2,646,15,High,2,3,4.9,Low,Rain,Urban,Moderate,No,35,36,Z8,Z5,No
ORD-2049,20:57,Sunday,2,619,9,Moderate,14,2,2.3,Heavy,Rain,Dense Urban,Moderate,Yes,41,31,Z2,Z5,No
ORD-2050,13:42,Thursday,2,427,10,High,7,2,9.1,Moderate,Fog,Suburban,Moderate,Yes,46,66,Z4,Z7,No
ORD-2051,21:50,Friday,2,257,14,High,3,1,0.9,Heavy,Clear,Urban,Experienced,Yes,25,48,Z7,Z3,No
ORD-2052,18:02,Sunday,2,316,7,Moderate,4,5,4.9,Severe,Rain,Dense Urban,Experienced,No,48,49,Z1,Z6,No
ORD-2053,20:43,Tuesday,3,370,28,High,1,3,7.4,Low,Clear,Suburban,Experienced,Yes,45,50,Z5,Z1,No
ORD-2054,20:43,Monday,5,1119,19,Low,4,2,1.8,Low,Clear,Suburban,Experienced,Yes,33,37,Z3,Z7,No
ORD-2055,19:25,Thursday,3,461,10,Moderate,3,2,4.6,Moderate,Hot,Dense Urban,Experienced,Yes,32,46,Z6,Z3,No
ORD-2056,19:31,Friday,3,552,17,High,3,1,3.4,Severe,Clear,Dense Urban,Moderate,Yes,46,41,Z3,Z3,No
ORD-2057,12:24,Sunday,5,616,25,High,10,2,0.7,Heavy,Clear,Dense Urban,Moderate,Yes,45,35,Z7,Z7,No
ORD-2058,19:59,Sunday,3,601,17,Moderate,13,4,3.7,Moderate,Clear,Urban,Experienced,Yes,67,34,Z3,Z7,No
ORD-2059,14:24,Saturday,1,172,14,High,3,7,2.6,Heavy,Hot,Dense Urban,New,Yes,41,32,Z8,Z4,No
ORD-2060,18:23,Friday,2,343,9,Moderate,6,3,3.1,Low,Cold,Suburban,Experienced,No,27,29,Z2,Z1,No
ORD-2061,13:15,Saturday,2,260,11,Moderate,6,2,2.8,Severe,Clear,Dense Urban,Moderate,Yes,40,40,Z4,Z2,No
ORD-2062,17:17,Wednesday,4,664,16,Low,2,2,2.3,Severe,Hot,Urban,Moderate,No,34,36,Z2,Z6,No
ORD-2063,22:05,Friday,5,757,19,Moderate,1,6,6.0,Severe,Clear,Suburban,Experienced,Yes,58,52,Z3,Z5,Yes
ORD-2064,22:10,Friday,3,332,19,Very High,2,5,3.2,Heavy,Fog,Urban,Experienced,Yes,40,43,Z6,Z5,No
ORD-2065,20:08,Monday,1,214,13,High,9,5,5.2,Moderate,Clear,Suburban,Experienced,Yes,62,46,Z3,Z7,No
ORD-2066,10:54,Wednesday,5,595,17,Moderate,4,3,0.8,Low,Rain,Urban,Moderate,No,30,32,Z4,Z3,No
ORD-2067,12:04,Monday,1,245,10,Moderate,11,3,4.4,Heavy,Clear,Dense Urban,New,Yes,51,35,Z7,Z3,Yes
ORD-2068,19:52,Thursday,1,180,10,Moderate,2,4,2.4,Severe,Clear,Dense Urban,New,Yes,34,29,Z6,Z4,No
ORD-2069,19:29,Friday,1,181,19,Moderate,5,8,1.4,Heavy,Clear,Dense Urban,Moderate,Yes,43,24,Z8,Z2,No
ORD-2070,21:09,Monday,3,435,12,Moderate,2,3,1.6,Heavy,Rain,Dense Urban,Moderate,Yes,30,27,Z5,Z8,No
ORD-2071,16:19,Tuesday,2,233,6,Low,1,2,3.0,Moderate,Cold,Dense Urban,New,No,26,33,Z5,Z2,No
ORD-2072,20:13,Tuesday,2,357,15,High,9,2,5.1,Low,Rain,Suburban,Experienced,Yes,40,43,Z5,Z8,No
ORD-2073,20:27,Sunday,3,453,22,High,5,1,2.4,Heavy,Fog,Urban,Moderate,Yes,41,34,Z7,Z6,No
ORD-2074,13:23,Monday,2,396,14,High,3,2,1.1,Moderate,Clear,Dense Urban,Moderate,Yes,28,25,Z1,Z7,No
ORD-2075,11:31,Monday,4,848,6,Low,4,3,1.5,Low,Hot,Suburban,Experienced,No,19,52,Z6,Z3,No
ORD-2076,18:05,Thursday,3,791,13,Moderate,4,6,4.9,Low,Clear,Suburban,New,No,38,36,Z5,Z4,No
ORD-2077,19:15,Thursday,3,890,15,High,1,14,2.4,Severe,Clear,Urban,Moderate,Yes,44,38,Z1,Z3,No
ORD-2078,20:06,Saturday,3,511,7,Moderate,24,3,0.9,Moderate,Rain,Suburban,Experienced,Yes,40,31,Z3,Z7,No
ORD-2079,15:22,Tuesday,2,352,11,Low,1,12,3.8,Low,Clear,Urban,New,No,38,33,Z8,Z5,No
ORD-2080,09:04,Monday,1,274,14,High,5,6,2.3,Low,Rain,Dense Urban,Experienced,No,36,36,Z6,Z7,No
ORD-2081,14:13,Wednesday,3,543,16,Very High,5,10,1.7,Heavy,Clear,Dense Urban,Moderate,Yes,43,28,Z3,Z1,No
ORD-2082,15:02,Saturday,9,1460,24,Moderate,6,8,1.8,Heavy,Fog,Dense Urban,Experienced,No,51,40,Z5,Z6,No
ORD-2083,21:09,Wednesday,11,1860,26,Moderate,9,2,2.5,Heavy,Clear,Urban,Moderate,Yes,48,46,Z1,Z7,No
ORD-2084,13:02,Friday,4,669,17,High,3,4,1.7,Heavy,Clear,Dense Urban,Moderate,Yes,36,35,Z1,Z6,No
ORD-2085,21:24,Thursday,3,499,14,Moderate,4,6,2.5,Moderate,Cold,Urban,Experienced,Yes,34,30,Z6,Z1,No
ORD-2086,13:38,Sunday,3,610,9,Moderate,3,8,9.8,Low,Clear,Suburban,Moderate,Yes,46,63,Z3,Z4,No
ORD-2087,21:15,Monday,4,709,16,Moderate,4,1,4.9,Moderate,Clear,Dense Urban,Experienced,Yes,42,67,Z8,Z4,No
ORD-2088,12:10,Friday,3,605,11,Moderate,4,5,1.2,Moderate,Hot,Dense Urban,Moderate,Yes,40,29,Z5,Z5,No
ORD-2089,21:11,Saturday,1,249,21,Very High,3,11,0.4,Heavy,Clear,Dense Urban,New,Yes,42,29,Z3,Z7,No
ORD-2090,22:21,Saturday,2,281,7,Low,10,3,3.0,Moderate,Clear,Dense Urban,New,Yes,36,30,Z4,Z5,No
ORD-2091,19:21,Saturday,2,471,18,High,2,6,3.0,Heavy,Clear,Urban,New,Yes,41,40,Z8,Z8,No
ORD-2092,14:21,Wednesday,4,458,18,High,3,4,2.4,Severe,Clear,Urban,Moderate,Yes,40,35,Z6,Z2,No
ORD-2093,20:28,Saturday,2,407,20,Very High,5,4,3.1,Moderate,Hot,Suburban,Moderate,Yes,42,36,Z1,Z4,No
ORD-2094,21:19,Friday,4,1126,42,Very High,3,1,3.5,Severe,Rain,Dense Urban,Moderate,Yes,77,46,Z4,Z2,Yes
ORD-2095,20:05,Sunday,3,394,18,Very High,2,10,2.1,Moderate,Clear,Urban,Moderate,Yes,40,32,Z1,Z2,No
ORD-2096,12:30,Sunday,4,825,22,Very High,6,8,3.2,Heavy,Hot,Suburban,Experienced,Yes,48,41,Z3,Z1,No
ORD-2097,23:45,Friday,8,1839,24,Low,1,4,3.8,Heavy,Clear,Urban,Experienced,No,45,45,Z6,Z6,No
ORD-2098,20:04,Monday,2,214,15,Very High,8,5,8.3,Moderate,Clear,Suburban,Experienced,Yes,50,53,Z8,Z7,No
ORD-2099,12:38,Sunday,3,343,18,High,1,2,2.8,Moderate,Clear,Suburban,Experienced,Yes,34,41,Z8,Z1,Yes
ORD-2100,11:23,Tuesday,4,665,13,High,3,4,3.7,Heavy,Fog,Urban,Moderate,No,40,40,Z6,Z3,No
ORD-2101,21:01,Friday,2,392,13,Moderate,3,13,4.4,Low,Cold,Urban,New,Yes,44,39,Z4,Z1,No
ORD-2102,13:49,Monday,3,595,11,Moderate,4,4,3.0,Heavy,Clear,Urban,New,Yes,34,33,Z1,Z6,No
ORD-2103,17:17,Monday,1,178,10,Moderate,3,2,3.5,Moderate,Clear,Suburban,Experienced,No,29,57,Z8,Z6,Yes
ORD-2104,13:10,Sunday,2,365,11,High,3,3,5.4,Low,Fog,Suburban,Experienced,Yes,30,46,Z6,Z4,No
ORD-2105,11:05,Sunday,4,701,17,High,2,5,1.3,Low,Clear,Urban,New,No,31,49,Z8,Z5,No
ORD-2106,13:28,Wednesday,3,675,9,Moderate,5,2,2.0,Low,Rain,Urban,Moderate,Yes,25,35,Z1,Z7,No
ORD-2107,13:19,Thursday,3,491,32,Very High,4,4,1.9,Heavy,Clear,Dense Urban,Experienced,Yes,53,37,Z7,Z3,No
ORD-2108,12:04,Monday,2,184,15,High,5,7,2.7,Low,Cold,Urban,Moderate,Yes,36,31,Z1,Z4,No
ORD-2109,20:28,Monday,3,455,10,Moderate,5,9,4.7,Heavy,Clear,Urban,Moderate,Yes,60,39,Z6,Z7,No
ORD-2110,13:43,Monday,6,847,15,Moderate,4,10,4.8,Low,Clear,Suburban,Experienced,Yes,41,58,Z6,Z8,No
ORD-2111,21:34,Sunday,3,588,14,Low,4,4,5.9,Low,Clear,Urban,New,Yes,43,48,Z2,Z4,Yes
ORD-2112,14:17,Tuesday,4,977,24,Very High,6,2,7.3,Severe,Clear,Urban,New,Yes,73,67,Z4,Z8,No
ORD-2113,20:04,Monday,2,303,18,High,14,5,4.6,Moderate,Clear,Suburban,Moderate,Yes,51,43,Z7,Z6,No
ORD-2114,20:13,Friday,3,705,30,Very High,3,7,5.3,Severe,Clear,Dense Urban,Experienced,Yes,70,55,Z3,Z4,No
ORD-2115,20:56,Tuesday,3,444,16,Moderate,2,9,3.5,Severe,Rain,Urban,Experienced,Yes,50,46,Z8,Z8,No
ORD-2116,11:36,Sunday,4,961,13,Low,2,3,3.1,Moderate,Clear,Urban,New,No,31,33,Z6,Z6,No
ORD-2117,22:18,Saturday,2,422,10,Moderate,14,5,2.0,Moderate,Clear,Dense Urban,Experienced,Yes,43,31,Z2,Z3,Yes
ORD-2118,17:20,Saturday,4,834,15,Low,2,4,3.6,Low,Clear,Urban,New,No,49,36,Z6,Z3,No
ORD-2119,21:02,Wednesday,1,243,5,Moderate,2,7,4.7,Moderate,Clear,Urban,New,Yes,30,39,Z5,Z1,No
ORD-2120,20:26,Friday,3,1382,18,Moderate,2,5,2.0,Moderate,Hot,Dense Urban,Experienced,Yes,40,35,Z6,Z4,Yes
ORD-2121,12:52,Friday,7,1705,43,Very High,6,7,5.9,Heavy,Clear,Suburban,Moderate,Yes,77,54,Z2,Z6,No
ORD-2122,21:16,Monday,2,395,15,Very High,1,4,2.9,Severe,Hot,Dense Urban,New,Yes,58,42,Z4,Z7,No
ORD-2123,18:37,Saturday,1,186,7,Moderate,1,2,1.7,Moderate,Cold,Suburban,Experienced,No,17,25,Z8,Z1,No
ORD-2124,13:39,Sunday,1,160,11,Moderate,4,8,5.4,Moderate,Rain,Dense Urban,New,Yes,52,47,Z4,Z6,Yes
ORD-2125,17:39,Wednesday,2,244,13,Moderate,2,6,1.4,Heavy,Clear,Dense Urban,New,No,32,26,Z4,Z4,No
ORD-2126,14:27,Sunday,3,519,20,High,4,11,2.5,Low,Hot,Urban,Moderate,Yes,45,31,Z8,Z2,No
ORD-2127,13:26,Tuesday,3,411,9,Low,3,5,2.0,Heavy,Rain,Urban,Moderate,Yes,30,34,Z3,Z7,No
ORD-2128,20:10,Monday,1,262,10,High,12,2,2.5,Moderate,Clear,Urban,Experienced,Yes,34,39,Z3,Z2,No
ORD-2129,12:14,Thursday,1,252,14,Moderate,2,1,6.4,Heavy,Clear,Dense Urban,Experienced,Yes,45,64,Z5,Z1,No
ORD-2130,11:21,Friday,2,153,13,Moderate,4,2,2.3,Severe,Cold,Dense Urban,Experienced,No,35,33,Z5,Z5,No
ORD-2131,20:50,Thursday,1,107,11,High,4,2,4.9,Moderate,Clear,Urban,Experienced,Yes,33,38,Z6,Z7,No
ORD-2132,21:54,Wednesday,2,456,14,Very High,4,10,1.7,Heavy,Clear,Dense Urban,New,Yes,42,31,Z4,Z8,No
ORD-2133,20:38,Monday,2,265,12,Moderate,2,4,6.2,Heavy,Clear,Dense Urban,Moderate,Yes,48,50,Z6,Z5,No
ORD-2134,11:07,Thursday,4,749,10,Low,6,3,8.9,Low,Rain,Suburban,Experienced,No,47,56,Z2,Z2,Yes
ORD-2135,12:07,Monday,1,183,29,Very High,3,2,5.0,Heavy,Clear,Suburban,Moderate,Yes,49,40,Z2,Z5,No
ORD-2136,12:51,Tuesday,2,405,14,Very High,8,3,3.5,Moderate,Fog,Suburban,Experienced,Yes,48,38,Z8,Z8,No
ORD-2137,21:14,Saturday,2,310,11,Moderate,5,3,1.8,Moderate,Clear,Urban,Moderate,Yes,28,32,Z7,Z5,No
ORD-2138,22:13,Saturday,2,282,11,Moderate,9,2,1.2,Heavy,Hot,Dense Urban,Moderate,Yes,32,31,Z6,Z1,No
ORD-2139,18:12,Sunday,4,526,12,Low,10,5,2.5,Heavy,Clear,Suburban,Moderate,No,43,33,Z7,Z3,Yes
ORD-2140,20:34,Thursday,1,257,5,Low,4,2,1.8,Moderate,Clear,Urban,Moderate,Yes,20,28,Z2,Z5,No
ORD-2141,18:21,Friday,1,147,10,Moderate,4,1,2.9,Low,Clear,Urban,Experienced,No,25,31,Z2,Z6,No
ORD-2142,20:58,Sunday,2,411,21,Very High,13,3,2.5,Severe,Clear,Dense Urban,New,Yes,58,35,Z8,Z8,No
ORD-2143,13:04,Saturday,3,419,27,Very High,1,6,4.4,Low,Clear,Urban,New,Yes,48,42,Z4,Z2,No
ORD-2144,13:49,Tuesday,1,190,9,High,23,7,4.8,Severe,Clear,Urban,Experienced,Yes,61,45,Z4,Z2,No
ORD-2145,18:49,Saturday,2,354,11,High,1,1,2.6,Moderate,Clear,Dense Urban,Moderate,No,27,52,Z4,Z5,No
ORD-2146,17:26,Wednesday,2,479,10,Low,9,3,4.9,Moderate,Clear,Suburban,Moderate,No,37,38,Z4,Z4,No
ORD-2147,21:12,Friday,3,374,22,Very High,13,5,5.7,Moderate,Clear,Urban,Moderate,Yes,58,46,Z4,Z2,No
ORD-2148,15:14,Monday,3,450,11,Low,1,4,1.8,Low,Hot,Urban,Experienced,No,29,43,Z3,Z8,Yes
ORD-2149,20:47,Thursday,3,734,19,Very High,8,9,3.1,Moderate,Rain,Urban,Experienced,Yes,49,37,Z4,Z3,No
ORD-2150,20:20,Thursday,4,1239,18,Very High,5,3,2.9,Moderate,Clear,Suburban,Experienced,Yes,36,38,Z4,Z1,No
ORD-2151,17:50,Friday,3,494,11,Low,1,4,3.0,Moderate,Clear,Urban,Experienced,No,27,35,Z8,Z1,No
ORD-2152,21:13,Thursday,5,559,14,Moderate,6,2,7.1,Severe,Clear,Suburban,Moderate,Yes,66,63,Z4,Z1,No
ORD-2153,18:41,Tuesday,3,550,8,Low,3,4,1.1,Moderate,Rain,Suburban,Experienced,No,21,28,Z8,Z4,No
ORD-2154,20:37,Sunday,2,303,14,Moderate,5,5,2.4,Moderate,Clear,Dense Urban,Moderate,Yes,40,39,Z8,Z4,Yes
ORD-2155,18:34,Thursday,1,258,10,Moderate,1,2,1.9,Severe,Clear,Dense Urban,Moderate,No,28,27,Z6,Z4,No
ORD-2156,21:22,Monday,3,767,16,High,1,8,1.9,Heavy,Rain,Dense Urban,New,Yes,45,34,Z1,Z5,Yes
ORD-2157,10:53,Saturday,2,380,10,Low,5,2,9.9,Low,Clear,Suburban,Experienced,No,37,59,Z2,Z3,No
ORD-2158,20:12,Saturday,5,641,11,Moderate,3,5,8.0,Heavy,Clear,Suburban,Experienced,Yes,44,58,Z7,Z3,No
ORD-2159,20:53,Monday,4,1111,13,Moderate,12,2,3.3,Low,Cold,Suburban,Experienced,Yes,38,36,Z8,Z3,No
ORD-2160,19:21,Monday,3,848,18,Very High,4,5,3.3,Moderate,Clear,Dense Urban,Moderate,Yes,41,59,Z4,Z3,No
ORD-2161,18:11,Monday,2,350,12,Very High,4,2,3.2,Low,Hot,Urban,Moderate,No,37,33,Z2,Z6,No
ORD-2162,18:16,Friday,2,425,8,Moderate,33,3,2.7,Moderate,Clear,Urban,Moderate,No,54,29,Z2,Z2,No
ORD-2163,13:34,Friday,3,466,14,High,3,6,6.6,Heavy,Clear,Urban,New,Yes,50,57,Z4,Z4,No
ORD-2164,12:41,Sunday,3,324,10,Moderate,7,3,2.9,Low,Clear,Urban,Moderate,Yes,29,40,Z8,Z3,No
ORD-2165,11:59,Wednesday,3,469,12,Low,6,3,1.1,Moderate,Clear,Suburban,Experienced,No,27,23,Z3,Z8,No
ORD-2166,14:01,Tuesday,4,699,14,High,5,8,5.9,Low,Clear,Urban,Experienced,Yes,43,73,Z6,Z5,No
ORD-2167,21:09,Sunday,4,599,21,Very High,2,3,3.2,Moderate,Rain,Dense Urban,Experienced,Yes,43,38,Z3,Z3,No
ORD-2168,19:45,Tuesday,2,695,10,Moderate,3,5,1.8,Moderate,Clear,Dense Urban,Moderate,Yes,28,29,Z6,Z8,No
ORD-2169,19:36,Friday,2,355,13,High,8,1,0.9,Heavy,Clear,Urban,Moderate,Yes,32,23,Z5,Z2,Yes
ORD-2170,12:02,Monday,3,499,18,High,4,4,5.2,Heavy,Hot,Suburban,Experienced,Yes,46,50,Z3,Z7,No
ORD-2171,10:25,Saturday,4,578,12,High,10,3,4.3,Moderate,Clear,Suburban,Experienced,No,38,63,Z1,Z5,No
ORD-2172,11:53,Monday,2,300,17,High,2,4,0.8,Moderate,Clear,Dense Urban,Experienced,No,50,24,Z8,Z6,No
ORD-2173,12:17,Monday,2,238,9,Moderate,3,4,1.5,Heavy,Clear,Dense Urban,Moderate,Yes,28,27,Z8,Z6,No
ORD-2174,18:14,Tuesday,2,293,11,Moderate,5,3,1.4,Low,Clear,Suburban,Experienced,No,25,30,Z3,Z3,No
ORD-2175,19:33,Sunday,2,368,10,Moderate,3,4,2.0,Heavy,Clear,Dense Urban,Moderate,Yes,30,29,Z4,Z1,No
ORD-2176,12:08,Friday,3,470,10,Moderate,5,3,2.4,Severe,Fog,Dense Urban,Experienced,Yes,36,33,Z2,Z4,No
ORD-2177,22:27,Friday,7,1234,21,Low,2,5,1.6,Moderate,Clear,Urban,Moderate,Yes,36,34,Z1,Z1,No
ORD-2178,21:33,Tuesday,6,923,28,High,3,5,1.2,Severe,Clear,Dense Urban,Experienced,Yes,49,33,Z3,Z8,No
ORD-2179,12:49,Sunday,2,246,14,Moderate,1,8,5.1,Severe,Rain,Dense Urban,Experienced,Yes,58,49,Z1,Z2,Yes
ORD-2180,20:29,Sunday,5,870,29,High,4,3,0.9,Heavy,Clear,Dense Urban,Moderate,Yes,48,30,Z4,Z1,Yes
ORD-2181,14:04,Wednesday,5,751,15,Moderate,1,3,1.8,Low,Rain,Dense Urban,New,Yes,31,37,Z3,Z5,No
ORD-2182,20:47,Saturday,3,810,10,Moderate,7,6,6.2,Heavy,Clear,Suburban,New,Yes,43,50,Z5,Z7,No
ORD-2183,19:45,Sunday,3,396,26,High,4,8,6.0,Moderate,Fog,Urban,New,Yes,63,51,Z1,Z3,No
ORD-2184,21:52,Friday,2,568,10,Moderate,3,1,0.5,Heavy,Clear,Suburban,Experienced,Yes,19,25,Z6,Z7,No
ORD-2185,12:54,Thursday,6,888,12,Moderate,12,4,3.8,Moderate,Fog,Suburban,Moderate,Yes,63,48,Z7,Z7,No
ORD-2186,13:22,Friday,3,645,11,High,1,1,2.3,Moderate,Cold,Urban,Experienced,Yes,23,39,Z3,Z3,No
ORD-2187,20:15,Monday,3,467,13,High,3,4,4.6,Severe,Clear,Dense Urban,New,Yes,49,69,Z6,Z7,No
ORD-2188,22:41,Monday,5,690,12,Low,6,3,2.7,Low,Cold,Urban,Experienced,No,50,35,Z4,Z7,No
ORD-2189,18:11,Friday,3,568,12,Moderate,3,3,1.1,Heavy,Rain,Dense Urban,Experienced,No,28,29,Z1,Z3,No
ORD-2190,12:08,Thursday,2,247,12,High,8,5,3.3,Heavy,Rain,Suburban,Experienced,Yes,47,43,Z6,Z5,No
ORD-2191,21:20,Wednesday,4,649,10,Moderate,7,5,2.0,Low,Clear,Suburban,New,Yes,33,32,Z3,Z3,Yes
ORD-2192,22:58,Friday,3,614,21,High,4,7,4.2,Moderate,Clear,Dense Urban,Moderate,No,55,37,Z3,Z4,Yes
ORD-2193,21:38,Thursday,6,671,14,Low,6,4,1.5,Moderate,Clear,Suburban,Experienced,Yes,34,32,Z8,Z3,Yes
ORD-2194,13:22,Thursday,1,138,11,Moderate,6,5,1.9,Moderate,Hot,Urban,Experienced,Yes,40,33,Z7,Z1,Yes
ORD-2195,23:45,Sunday,3,329,15,Very High,1,1,3.6,Heavy,Rain,Dense Urban,Moderate,No,43,41,Z4,Z1,No
ORD-2196,18:59,Tuesday,8,1277,26,Moderate,2,2,4.5,Heavy,Clear,Dense Urban,Experienced,No,51,48,Z4,Z5,No
ORD-2197,11:55,Sunday,4,682,10,Low,4,2,2.9,Low,Hot,Urban,Experienced,No,26,34,Z5,Z6,No
ORD-2198,13:08,Saturday,1,110,16,Very High,5,6,0.9,Heavy,Clear,Urban,New,Yes,34,29,Z8,Z3,No
ORD-2199,12:28,Wednesday,1,256,12,High,9,8,1.9,Severe,Cold,Dense Urban,New,Yes,44,35,Z8,Z3,No
ORD-2200,13:43,Friday,5,648,15,Low,6,1,0.4,Moderate,Fog,Urban,Experienced,Yes,27,33,Z6,Z3,No
ORD-2201,19:07,Saturday,3,568,11,Moderate,6,2,3.4,Moderate,Hot,Dense Urban,Experienced,Yes,45,43,Z6,Z7,No
ORD-2202,13:09,Friday,2,293,19,High,4,3,3.1,Heavy,Clear,Urban,Moderate,Yes,39,39,Z8,Z4,No
ORD-2203,17:03,Tuesday,6,1344,13,Low,2,9,2.1,Moderate,Clear,Dense Urban,Experienced,No,36,34,Z7,Z2,No
ORD-2204,10:52,Wednesday,5,1124,16,Moderate,1,8,1.4,Moderate,Hot,Urban,Experienced,No,32,34,Z8,Z8,No
ORD-2205,15:28,Friday,2,583,15,Moderate,5,2,2.8,Low,Clear,Urban,Moderate,No,32,31,Z8,Z2,No
ORD-2206,11:55,Saturday,2,384,7,Moderate,5,8,3.6,Low,Clear,Dense Urban,Moderate,No,33,36,Z5,Z7,No
ORD-2207,10:42,Thursday,4,340,21,Moderate,2,2,7.6,Moderate,Clear,Urban,Moderate,No,56,50,Z8,Z7,No
ORD-2208,21:25,Friday,4,1030,19,High,4,2,1.6,Heavy,Clear,Suburban,Moderate,Yes,34,39,Z1,Z4,No
ORD-2209,17:14,Saturday,2,306,10,Low,2,1,4.4,Moderate,Clear,Suburban,Moderate,No,27,38,Z2,Z5,No
ORD-2210,11:41,Saturday,4,721,18,High,1,3,4.7,Low,Clear,Urban,Experienced,No,35,42,Z5,Z8,No
ORD-2211,12:41,Saturday,3,429,25,Very High,3,7,0.4,Severe,Clear,Dense Urban,Moderate,Yes,46,24,Z4,Z5,Yes
ORD-2212,20:38,Thursday,4,927,20,High,6,6,5.1,Low,Fog,Suburban,Experienced,Yes,47,43,Z7,Z3,No
ORD-2213,15:58,Sunday,9,1519,25,Moderate,3,1,2.4,Heavy,Clear,Dense Urban,Experienced,No,43,37,Z5,Z8,No
ORD-2214,12:07,Tuesday,4,946,27,High,2,2,5.5,Moderate,Clear,Suburban,Moderate,Yes,47,48,Z4,Z1,No
ORD-2215,20:17,Friday,5,455,27,High,7,5,4.3,Severe,Clear,Urban,New,Yes,63,50,Z5,Z3,No
ORD-2216,22:31,Tuesday,3,488,15,Moderate,8,5,2.2,Heavy,Clear,Dense Urban,New,No,46,44,Z8,Z1,No
ORD-2217,16:18,Tuesday,4,418,14,Moderate,10,7,2.1,Heavy,Clear,Dense Urban,Experienced,No,44,33,Z6,Z4,No
ORD-2218,19:40,Friday,4,676,14,Moderate,3,4,2.7,Heavy,Rain,Dense Urban,Experienced,Yes,43,34,Z1,Z6,Yes
